amount,is_foreign,prev_frauds,hour,channel,label
52.848506199413045,0,0,17,online,0
459.6679699101167,0,0,15,in-store,0
96.86634847174226,0,0,7,in-store,0
156.8564764355527,0,0,0,in-store,0
473.8991217419253,0,0,11,mobile,0
195.75986077146615,0,0,7,online,0
24.862923171555952,0,1,23,mobile,0
562.1233367864418,0,0,15,online,0
197.61538578696525,0,0,17,in-store,0
81.56526311026188,0,0,3,in-store,0
29.995364123285164,1,0,5,in-store,0
316.0002791360534,0,0,11,online,0
193.55510151257047,1,1,8,mobile,1
152.48277160980564,0,0,14,online,0
448.6606661072891,0,0,15,online,0
310.7980027392144,0,1,23,in-store,0
32.898264025268176,0,0,11,online,0
74.7125102791601,0,0,23,in-store,0
57.133923709767586,0,0,22,online,0
272.47361237368233,0,0,13,online,0
6.821507971567586,0,0,12,in-store,0
168.7427112772286,0,0,1,online,0
287.48274317195575,0,1,2,online,0
418.7334688771876,0,1,23,in-store,0
83.73491870901854,0,0,21,online,0
344.3615927082006,0,0,9,in-store,0
23.448777019755468,0,0,8,online,0
374.7487914423375,0,0,19,in-store,0
27.275926105614168,1,0,7,in-store,0
101.26292624197286,1,0,9,in-store,0
319.201072665298,0,0,18,online,0
32.48435798408323,0,0,2,in-store,0
52.078604488950184,0,0,23,in-store,0
256.2086195289811,0,1,4,in-store,0
254.61923439833893,0,0,2,online,0
204.96884174747817,0,0,15,mobile,0
236.8003418175234,0,0,16,in-store,0
156.49382023912764,1,0,14,online,0
58.01673985188198,0,0,2,online,0
84.83663875865268,0,0,11,mobile,0
40.08025490330637,0,0,8,online,0
478.17522786473035,1,0,20,mobile,0
175.1218109273197,0,0,11,in-store,0
102.44913189580447,0,1,14,in-store,0
123.98150126423266,0,0,1,online,0
588.5647473994422,0,0,22,online,0
33.293910025700136,0,0,17,mobile,0
176.48892182171082,0,1,19,online,0
140.99888815863545,0,0,11,in-store,0
189.06886360061455,0,1,22,online,0
3.655236081299447,0,0,3,online,0
411.3387045081393,0,0,22,online,0
537.9977073382504,0,0,15,online,0
166.54309278867953,0,0,22,mobile,0
238.57414810519165,0,2,15,online,0
511.49387156912525,0,0,0,online,0
245.67949067850364,1,0,21,online,0
33.102101824824345,0,1,1,online,0
171.74042997051205,0,0,2,online,0
186.644171406803,0,0,20,mobile,0
110.37490078456422,0,0,19,online,0
266.6980607766784,0,0,16,online,0
544.735377152495,0,0,19,online,0
519.5752426108235,0,0,21,mobile,0
119.87285926072353,0,1,20,online,0
24.035740910356836,0,0,0,online,0
837.8347978241413,0,1,19,in-store,0
365.1436221636886,0,0,5,online,0
26.62919194341268,0,0,14,online,0
507.2615881926552,0,0,13,online,0
407.88478624537265,0,0,19,in-store,0
146.31027719372983,1,1,14,online,1
178.94275736581497,0,0,13,in-store,0
101.83296868180271,0,0,20,in-store,0
11.263629848658757,0,1,23,online,0
81.65297726014823,0,0,4,online,0
324.7615822132357,0,0,5,online,0
0.928556813268577,0,0,16,in-store,0
81.14277931803375,0,0,10,online,0
101.55561897093564,0,1,15,online,0
154.17660482477635,0,0,11,online,0
504.7850952306083,0,0,14,mobile,0
85.03542217815802,0,1,22,online,0
85.22129719169905,1,0,3,mobile,0
267.50179033311315,0,0,17,online,0
120.37555469846788,0,0,20,online,0
50.87649474054508,1,0,2,online,0
120.45647011523101,0,1,21,online,0
30.36398438627741,0,0,7,online,0
38.81090064161935,0,0,22,online,0
137.97760856056354,0,0,2,mobile,0
108.5752432512014,0,0,7,in-store,0
492.65854705056256,0,0,17,in-store,0
90.00691660794566,0,0,9,online,0
173.7804767570544,1,0,19,online,0
200.0781545035696,0,0,16,online,0
2.6361889651318453,0,0,7,in-store,0
217.8536394071978,0,0,22,mobile,0
39.21172803984964,0,0,10,online,0
649.1996544544853,0,0,4,online,0
32.18938086203602,1,0,12,online,0
107.10022290732138,0,0,20,online,0
17.842687530100626,0,0,22,online,0
1153.6163230301518,0,0,4,in-store,1
139.50937313164522,1,0,23,in-store,0
180.96386481778916,0,0,12,online,0
13.886410165650833,0,0,5,online,0
277.22725104319983,0,1,4,mobile,0
47.12056765005264,1,0,8,online,0
456.66297136232606,0,0,15,online,0
45.91776563216667,1,0,1,online,0
42.31408596176317,0,0,0,online,0
7.446868371534434,0,0,7,online,0
127.75715865909278,0,0,18,in-store,0
166.4088207352361,0,0,10,online,0
13.593388035831294,0,0,11,online,0
298.80051871967447,0,0,11,in-store,0
120.76693005872434,0,1,6,online,0
148.63153091851936,0,0,12,mobile,0
116.23629435751606,0,0,7,mobile,0
102.41964025498427,1,1,21,online,1
164.03269142757495,1,0,8,in-store,0
33.7406013521911,0,0,6,online,0
40.1610172417251,0,0,20,mobile,0
395.78986565922804,0,0,23,online,0
584.182341852937,0,0,14,mobile,0
93.46043749502772,0,0,1,in-store,0
63.1462731385332,0,0,22,online,0
206.56465301889142,0,0,19,online,0
105.09791352144926,0,0,11,mobile,0
5.142829746529406,0,0,0,mobile,0
33.956720659902125,0,0,22,online,0
251.7366519706091,0,0,21,in-store,0
215.12995646350714,0,1,7,online,0
5.493971576888019,0,0,4,online,0
50.198594773341,0,0,14,online,0
52.5523157901862,0,1,0,online,0
222.88294456557037,1,0,0,in-store,0
3.981476258427881,0,0,9,online,0
21.987211720274562,0,0,21,in-store,0
321.8036854592483,0,0,9,online,0
39.33554189035707,0,0,20,online,0
211.53981778411537,0,0,14,online,0
54.40972444179904,0,1,16,online,0
20.948006696974264,0,0,21,online,0
55.723903282289456,1,0,5,online,0
256.2189626194064,0,0,2,online,0
387.1672674907859,0,0,12,online,0
354.65019999511287,0,0,15,online,0
101.22849789501768,0,0,7,online,0
220.575355680919,0,2,14,mobile,0
45.878682065796156,0,0,16,mobile,0
69.38671772250336,0,1,16,online,0
453.3197257261809,0,1,21,online,0
2.6174376792570007,0,0,12,online,0
17.877427926089826,0,0,16,mobile,0
46.61005604796304,0,0,5,online,0
5.378107044863377,0,0,16,online,0
40.04060065805455,0,0,15,online,0
174.95374574887333,0,0,13,online,0
109.43726367356008,0,0,12,online,0
446.3726041643655,0,0,5,in-store,0
340.1391806038957,1,1,2,online,1
83.6545610338064,0,1,13,in-store,0
60.06525042945571,0,0,13,online,0
95.50796162170755,0,1,14,online,0
178.46355002866105,0,0,7,mobile,0
62.41234196305457,1,0,14,online,0
195.71244910941752,1,0,21,in-store,0
105.32720785596223,0,0,12,online,0
160.61347330296888,0,1,16,online,0
114.58507901822242,0,0,20,mobile,0
69.75999505246662,1,0,23,online,0
593.0534442304407,0,0,2,mobile,0
288.4509007465272,0,0,5,online,0
30.19089962460417,0,0,4,mobile,0
405.70098554386476,0,0,21,online,0
133.6640659323833,0,0,16,online,0
449.90789805794867,0,0,22,in-store,0
321.7428907859801,0,0,1,mobile,0
110.75132385172147,0,0,14,mobile,0
4.545117895508024,0,0,4,in-store,0
62.580109555297334,0,1,19,mobile,0
156.01755113595925,0,0,5,online,0
200.73946638690728,0,0,5,online,0
59.650935985787775,0,0,17,online,0
30.014883766143107,0,0,17,online,0
360.27741743247833,0,0,3,online,0
832.1248326374467,0,0,16,online,0
149.1789093944174,0,0,13,online,0
37.67097273201478,0,0,13,in-store,0
63.575294345786574,0,0,12,online,0
3.7123774821532014,0,0,6,online,0
491.3777055387114,0,0,11,online,0
25.0562087692406,0,1,22,in-store,0
171.84813377363116,0,0,14,in-store,0
64.05626572055859,0,1,18,in-store,0
161.56710308139705,0,0,10,online,0
210.7777267972054,0,0,14,online,0
354.087838484472,0,0,11,online,0
46.24050550090717,0,0,2,online,0
2.211345926339439,0,0,16,online,0
29.441614137478105,0,0,2,online,0
460.55430577063635,0,0,18,online,0
414.1202704106245,0,0,19,mobile,0
181.9688620392985,0,1,3,mobile,0
183.51674370106937,0,0,2,online,0
218.7468458815025,0,0,15,online,0
38.56440572771043,0,0,11,online,0
491.6419121542603,0,1,7,online,0
108.52192686926361,1,0,23,mobile,0
96.62215986557369,1,0,16,online,0
146.3433865245362,0,0,6,in-store,0
9.620932858395443,0,0,10,online,0
36.372341009854466,0,0,17,mobile,0
267.90781808479267,0,0,0,online,0
17.285655134368717,0,0,2,in-store,0
184.8404437970231,0,0,3,online,0
56.300006720088156,0,1,12,in-store,0
98.62845138503768,0,1,5,online,0
68.1304383908292,0,0,13,online,0
87.9096955445707,0,0,4,mobile,0
253.91279732773734,0,0,15,mobile,0
70.51430792111017,0,0,14,mobile,0
167.12870614114044,0,0,14,in-store,0
129.27195733805235,0,0,3,in-store,0
217.93318461853568,0,1,7,online,0
552.3843295025938,0,0,15,online,0
263.7810542510086,0,0,15,online,0
48.39912264880946,0,0,3,in-store,0
6.335935764851569,0,0,12,online,0
60.833860401117576,1,0,12,online,0
180.81213037461944,0,0,1,online,0
10.559055619954936,0,0,2,in-store,0
137.18119120523778,1,0,21,online,0
181.68576799751204,0,0,7,online,0
81.36637558762007,0,1,23,online,0
294.72999182934694,0,0,14,online,0
22.543782952935597,0,0,10,online,0
15.622101158449404,0,0,8,in-store,0
260.52948204327856,0,0,6,in-store,0
136.83404533261373,0,0,12,in-store,0
233.2085311466282,0,0,1,online,0
114.12479982577146,0,0,7,in-store,0
56.579250751706326,0,0,6,online,0
341.96473971423916,0,0,23,online,0
321.304312792038,0,1,11,in-store,0
237.28976394182428,0,0,18,online,0
63.53072299760642,0,2,6,online,0
178.43217594469286,0,0,9,mobile,0
89.56199511596441,0,0,15,online,0
19.210146921330644,0,2,2,in-store,0
498.5399687075283,1,0,9,online,0
29.426089763904006,0,0,5,in-store,0
600.0981306245525,0,0,17,online,0
118.12020255817444,0,0,17,online,0
